Commit Hash,File Name,Method Name,Method Code,Commit Link
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testWithin,"	public void testWithin() {
		hash.bits = 0x6ff0414000000000l;
		hash.significantBits = 25;
		System.out.println(hash.toBase32());
		assertEquals(""ezs42"", hash.toBase32());

		GeoHash bbox = new GeoHash();
		bbox.bits = 0x6ff0000000000000l;
		bbox.significantBits = 12;

		assertWithin(hash, bbox);
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,assertWithin,"	private void assertWithin(GeoHash hash, GeoHash bbox) {
		assertTrue(hash.toBase32() + "" should be within "" + bbox.toBase32(), hash.within(bbox));
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testNotWithin,"	public void testNotWithin() {
		hash.bits = 0x6ff0414000000000l;
		hash.significantBits = 25;
		assertEquals(""ezs42"", hash.toBase32());

		GeoHash bbox = new GeoHash();
		bbox.bits = 0x6fc0000000000000l;
		bbox.significantBits = 12;

		assertFalse(hash.toBase32() + "" should NOT be within "" + bbox.toBase32(), hash.within(bbox));
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testConstructorWithBitPrecision,"	public void testConstructorWithBitPrecision() {
		GeoHash hash1 = GeoHash.withBitPrecision(45, 120, 20);
		assertEquals(hash1.significantBits, 20);
		System.out.println(hash1);
		System.out.println(hash1.toBase32());

		GeoHash hash2 = GeoHash.withBitPrecision(45, 120, 55);
		assertEquals(hash2.significantBits, 55);
		System.out.println(hash2);
		System.out.println(hash2.toBase32());

		assertTrue(hash2.within(hash1));

		// this should match Dave Troys Codebase. This is also his maximum
		// accuracy (12 5-nibbles).
		GeoHash hash3 = GeoHash.withBitPrecision(20, 31, 60);
		assertEquals(""sew1c2vs2q5r"", hash3.toBase32());
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testLatLonBoundingBoxes,"	public void testLatLonBoundingBoxes() {
		hash = GeoHash.withBitPrecision(40, 120, 10);
		System.out.println(hash.toBase32());
		printBoundingBox(hash);
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testByCharacterPrecision,"	public void testByCharacterPrecision() {
		assertEncodingWithCharacterPrecision(new WGS84Point(20, 31), 12, ""sew1c2vs2q5r"");
		assertEncodingWithCharacterPrecision(new WGS84Point(-20, 31), 12, ""ksqn1rje83g2"");
		assertEncodingWithCharacterPrecision(new WGS84Point(-20.783236276, 31.9867127312312), 12, ""ksq9zbs0b7vw"");

		WGS84Point point = new WGS84Point(-76.5110040642321, 39.0247389581054);
		String fullStringValue = ""hf7u8p8gn747"";
		for (int characters = 12; characters > 1; characters--) {
			assertEncodingWithCharacterPrecision(point, characters, fullStringValue.substring(0, characters));
		}

		assertEncodingWithCharacterPrecision(new WGS84Point(39.0247389581054, -76.5110040642321), 12, ""dqcw4bnrs6s7"");
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,assertEncodingWithCharacterPrecision,"	private void assertEncodingWithCharacterPrecision(WGS84Point point, int numberOfCharacters, String stringValue) {
		GeoHash hash = GeoHash.withCharacterPrecision(point.getLatitude(), point.getLongitude(), numberOfCharacters);
		assertEquals(stringValue, hash.toBase32());
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testGetLatitudeBits,"	public void testGetLatitudeBits() {
		hash = GeoHash.withBitPrecision(30, 30, 16);
		long[] latitudeBits = hash.getRightAlignedLatitudeBits();
		assertEquals(0xaal, latitudeBits[0]);
		assertEquals(8, latitudeBits[1]);
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testGetLongitudeBits,"	public void testGetLongitudeBits() {
		hash = GeoHash.withBitPrecision(30, 30, 16);
		long[] longitudeBits = hash.getRightAlignedLongitudeBits();
		assertEquals(0x95l, longitudeBits[0]);
		assertEquals(8, longitudeBits[1]);
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testNeighbourLocationCode,"	public void testNeighbourLocationCode() {
		// set up corner case
		hash.bits = 0xc400000000000000l;
		hash.significantBits = 7;

		long[] lonBits = hash.getRightAlignedLongitudeBits();
		assertEquals(0x8, lonBits[0]);
		assertEquals(4, lonBits[1]);

		long[] latBits = hash.getRightAlignedLatitudeBits();
		assertEquals(0x5, latBits[0]);
		assertEquals(3, latBits[1]);

		GeoHash north = hash.getNorthernNeighbour();
		assertEquals(0xd000000000000000l, north.bits);
		assertEquals(7, north.significantBits);

		GeoHash south = hash.getSouthernNeighbour();
		assertEquals(0xc000000000000000l, south.bits);
		assertEquals(7, south.significantBits());

		GeoHash east = hash.getEasternNeighbour();
		assertEquals(0xc600000000000000l, east.bits);

		// NOTE: this is actually a corner case!
		GeoHash west = hash.getWesternNeighbour();
		assertEquals(0x6e00000000000000l, west.bits);

		// NOTE: and now, for the most extreme corner case in 7-bit geohash-land
		hash.bits = 0xfe00000000000000l;

		east = hash.getEasternNeighbour();
		assertEquals(0x5400000000000000l, east.bits);
",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testEqualsAndHashCode,"	public void testEqualsAndHashCode() {
		GeoHash hash1 = GeoHash.withBitPrecision(30, 30, 24);
		GeoHash hash2 = GeoHash.withBitPrecision(30, 30, 24);
		GeoHash hash3 = GeoHash.withBitPrecision(30, 30, 10);

		assertTrue(hash1.equals(hash2) && hash2.equals(hash1));
		assertFalse(hash1.equals(hash3) && hash3.equals(hash1));

		assertEquals(hash1.hashCode(), hash2.hashCode());
		assertFalse(hash1.hashCode() == hash3.hashCode());
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testAdjacentHashes,"	public void testAdjacentHashes() {
		GeoHash[] adjacent = GeoHash.fromGeohashString(""dqcw4"").getAdjacent();
		assertEquals(8, adjacent.length);
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testMovingInCircle,"	public void testMovingInCircle() {
		// moving around hashes in a circle should be possible
		checkMovingInCircle(34.2, -45.123);
		// this should also work at the ""back"" of the earth
		checkMovingInCircle(45, 180);
		checkMovingInCircle(90, 180);
		checkMovingInCircle(0, -180);
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,checkMovingInCircle,"	private void checkMovingInCircle(double latitude, double longitude) {
		GeoHash start;
		GeoHash end;
		start = GeoHash.withCharacterPrecision(latitude, longitude, 12);
		end = start.getEasternNeighbour();
		end = end.getSouthernNeighbour();
		end = end.getWesternNeighbour();
		end = end.getNorthernNeighbour();
		assertEquals(start, end);
		assertEquals(start.getBoundingBox(), end.getBoundingBox());
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testMovingAroundWorldOnHashStrips,"	public void testMovingAroundWorldOnHashStrips() throws Exception {
		String[] directions = { ""Northern"", ""Eastern"", ""Southern"", ""Western"" };
		for (String direction : directions) {
			checkMoveAroundStrip(direction);",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,checkMoveAroundStrip,"	private void checkMoveAroundStrip(String direction) throws Exception {
		for (int bits = 2; bits < 16; bits++) {
			double randomLatitude = (rand.nextDouble() - 0.5) * 180;",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testKnownNeighbouringHashes,"	public void testKnownNeighbouringHashes() {
		GeoHash h1 = GeoHash.fromGeohashString(""u1pb"");
		assertEquals(""u0zz"", h1.getSouthernNeighbour().toBase32());
		assertEquals(""u1pc"", h1.getNorthernNeighbour().toBase32());
		assertEquals(""u300"", h1.getEasternNeighbour().toBase32());
		assertEquals(""u302"", h1.getEasternNeighbour().getEasternNeighbour().toBase32());
		assertEquals(""u1p8"", h1.getWesternNeighbour().toBase32());
		
		assertEquals(""sp2j"", GeoHash.withCharacterPrecision(41.7, 0.08, 4).toBase32());
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testKnownAdjacentNeighbours,"	public void testKnownAdjacentNeighbours() {
		String center = ""dqcjqc"";
		String[] adjacent = new String[] { ""dqcjqf"", ""dqcjqb"", ""dqcjr1"", ""dqcjq9"", ""dqcjqd"", ""dqcjr4"", ""dqcjr0"",
				""dqcjq8"" };
		assertAdjacentHashesAre(center, adjacent);

		center = ""u1x0dfg"";
		adjacent = new String[] { ""u1x0dg4"", ""u1x0dg5"", ""u1x0dgh"", ""u1x0dfu"", ""u1x0dfs"", ""u1x0dfe"", ""u1x0dfd"",
				""u1x0dff"" };
		assertAdjacentHashesAre(center, adjacent);

		center = ""sp2j"";
		adjacent = new String[] { ""ezry"", ""sp2n"", ""sp2q"", ""sp2m"", ""sp2k"", ""sp2h"", ""ezru"", ""ezrv"" };
		assertAdjacentHashesAre(center, adjacent);
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,assertAdjacentHashesAre,"	private void assertAdjacentHashesAre(String centerString, String[] adjacentStrings) {
		GeoHash center = GeoHash.fromGeohashString(centerString);
		GeoHash[] adjacent = center.getAdjacent();
		for (String check : adjacentStrings) {
			assertArrayContainsGeoHash(check, adjacent);",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,assertArrayContainsGeoHash,"	private void assertArrayContainsGeoHash(String check, GeoHash[] hashes) {
		boolean found = false;
		for (GeoHash hash : hashes) {
			if (hash.toBase32().equals(check)) {
				found = true;
				break;
			}
		}
		assertTrue(""Array should contain "" + check, found);
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testNeibouringHashesNearMeridian,"	public void testNeibouringHashesNearMeridian() {
		GeoHash hash = GeoHash.fromGeohashString(""sp2j"");
		GeoHash west = hash.getWesternNeighbour();
		assertEquals(""ezrv"", west.toBase32());
		west = west.getWesternNeighbour();
		assertEquals(""ezrt"", west.toBase32());
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testIssue1,"	public void testIssue1() {
		double lat = 40.390943;
		double lon = -75.9375;
		GeoHash hash = GeoHash.withCharacterPrecision(lat, lon, 12);

		String base32 = ""dr4jb0bn2180"";
		GeoHash fromRef = GeoHash.fromGeohashString(base32);
		assertEquals(hash, fromRef);
		assertEquals(base32, hash.toBase32());
		assertEquals(base32, fromRef.toBase32());

		hash = GeoHash.withCharacterPrecision(lat, lon, 10);
		assertEquals(""dr4jb0bn21"", hash.toBase32());
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,testSimpleWithin,"	public void testSimpleWithin() {
		GeoHash hash = GeoHash.withBitPrecision(70, -120, 8);
		GeoHash inside = GeoHash.withBitPrecision(74, -130, 64);
		assertWithin(inside, hash);
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
83af52c8520f044f3d562535b8aed91e2ffae281,GeoHashTest.java,printBoundingBox,"	private void printBoundingBox(GeoHash hash) {
		System.out.println(""Bounding Box: \ncenter ="" + hash.getBoundingBoxCenterPoint());
		System.out.print(""corners="");
		System.out.println(hash.getBoundingBox());
	}",https://www.github.com/kungfoo/geohash-java/commit/83af52c8520f044f3d562535b8aed91e2ffae281
d3fd87c7906d192e73cc3354225f7ebdce74c574,BoundingBox.java,getUpperLeft,"	public WGS84Point getUpperLeft() {
		return upperLeft;
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,BoundingBox.java,getLowerRight,"	public WGS84Point getLowerRight() {
		return lowerRight;
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,BoundingBox.java,getLatitudeSize,"	public double getLatitudeSize() {
		return lowerRight.getLatitude() - upperLeft.getLatitude();
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,BoundingBox.java,getLongitudeSize,"	public double getLongitudeSize() {
		return lowerRight.getLongitude() - upperLeft.getLongitude();
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,BoundingBox.java,equals,"	public boolean equals(Object obj) {
		if (this == obj)
			return true;
		if (obj instanceof BoundingBox) {
			BoundingBox o = (BoundingBox) obj;",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,BoundingBox.java,hashCode,"	public int hashCode() {
		return 31 * (713 + upperLeft.hashCode()) + lowerRight.hashCode();
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,BoundingBox.java,contains,"	public boolean contains(WGS84Point point) {
		return (point.latitude >= upperLeft.latitude) && (point.longitude >= upperLeft.longitude)
				&& (point.latitude <= lowerRight.latitude) && (point.longitude <= lowerRight.longitude);",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,BoundingBox.java,toString,"	public String toString() {
		return upperLeft + "" -> "" + lowerRight;
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,BoundingBox.java,getFourBoundingBoxPoints,"	public WGS84Point[] getFourBoundingBoxPoints() {
		WGS84Point upperRight = new WGS84Point(upperLeft.latitude, lowerRight.longitude);
		WGS84Point lowerLeft = new WGS84Point(lowerRight.latitude, upperLeft.longitude);
		return new WGS84Point[] { upperLeft, upperRight, lowerLeft, lowerRight };
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,BoundingBox.java,getCenterPoint,"	public WGS84Point getCenterPoint() {
		double centerLatitude = (upperLeft.latitude + lowerRight.latitude) / 2;
		double centerLongitude = (upperLeft.longitude + lowerRight.longitude) / 2;
		return new WGS84Point(centerLatitude, centerLongitude);
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,GeoHashSizeTable.java,dLat,"	protected static final double dLat(int bits) {
		return 180d / Math.pow(2, bits / 2);
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,GeoHashSizeTable.java,dLon,"	protected static final double dLon(int bits) {
		return 360d / Math.pow(2, (bits + 1) / 2);
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,GeoHashSizeTableTest.java,testDLat,"	public void testDLat() {
		assertDLatIs(180d, 0);
		assertDLatIs(180d, 1);
		assertDLatIs(90d, 2);
		assertDLatIs(0.3515625, 18);
		assertDLatIs(0.3515625, 19);
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,GeoHashSizeTableTest.java,assertDLatIs,"	private void assertDLatIs(double d, int i) {
		assertEquals(d, GeoHashSizeTable.dLat(i), 0);
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,GeoHashSizeTableTest.java,testDLon,"	public void testDLon() {
		assertDLonIs(360, 0);
		assertDLonIs(180, 1);
		assertDLonIs(0.0439453125, 25);
		assertDLonIs(0.0439453125, 26);
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
d3fd87c7906d192e73cc3354225f7ebdce74c574,GeoHashSizeTableTest.java,assertDLonIs,"	private void assertDLonIs(double d, int i) {
		assertEquals(d, GeoHashSizeTable.dLon(i), 1-128);
	}",https://www.github.com/kungfoo/geohash-java/commit/d3fd87c7906d192e73cc3354225f7ebdce74c574
7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab,GeoHashSizeTable.java,dLat,"	protected static final double dLat(int bits) {
		return 180d / Math.pow(2, bits / 2);
	}",https://www.github.com/kungfoo/geohash-java/commit/7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab
7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab,GeoHashSizeTable.java,dLon,"	protected static final double dLon(int bits) {
		return 360d / Math.pow(2, (bits + 1) / 2);
	}",https://www.github.com/kungfoo/geohash-java/commit/7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab
7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab,GeoHashSizeTable.java,numberOfBitsForOverlappingGeoHash,"	public int numberOfBitsForOverlappingGeoHash(BoundingBox boundingBox){
		return 0;
	}",https://www.github.com/kungfoo/geohash-java/commit/7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab
7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab,GeoHashSizeTableTest.java,setUp,"	public void setUp() {
		random = new Random();
	}",https://www.github.com/kungfoo/geohash-java/commit/7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab
7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab,GeoHashSizeTableTest.java,testDLat,"	public void testDLat() {
		assertDLatIs(180d, 0);
		assertDLatIs(180d, 1);
		assertDLatIs(90d, 2);
		assertDLatIs(0.3515625, 18);
		assertDLatIs(0.3515625, 19);
	}",https://www.github.com/kungfoo/geohash-java/commit/7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab
7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab,GeoHashSizeTableTest.java,assertDLatIs,"	private void assertDLatIs(double d, int i) {
		assertEquals(d, GeoHashSizeTable.dLat(i), 0);
	}",https://www.github.com/kungfoo/geohash-java/commit/7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab
7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab,GeoHashSizeTableTest.java,testDLon,"	public void testDLon() {
		assertDLonIs(360, 0);
		assertDLonIs(180, 1);
		assertDLonIs(0.0439453125, 25);
		assertDLonIs(0.0439453125, 26);
	}",https://www.github.com/kungfoo/geohash-java/commit/7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab
7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab,GeoHashSizeTableTest.java,assertDLonIs,"	private void assertDLonIs(double d, int i) {
		assertEquals(d, GeoHashSizeTable.dLon(i), 1 - 128);
	}",https://www.github.com/kungfoo/geohash-java/commit/7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab
7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab,GeoHashSizeTableTest.java,testKnownBoundingBoxSizes,"	public void testKnownBoundingBoxSizes() {
		for (int bits = 3; bits < 64; bits++) {
			// make the bounding box a little smaller than dLat/dLon",https://www.github.com/kungfoo/geohash-java/commit/7ffd74e2cc3a322053c5151ed7a8cfa8d1808cab
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,withCharacterPrecision,"	public static GeoHash withCharacterPrecision(double latitude, double longitude, int numberOfCharacters) {
		int desiredPrecision = (numberOfCharacters * 5 <= 60) ? numberOfCharacters * 5 : 60;
		return new GeoHash(latitude, longitude, desiredPrecision);
	}",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,withBitPrecision,"	public static GeoHash withBitPrecision(double latitude, double longitude, int numberOfBits) {
		if (Math.abs(latitude) > 90.0 || Math.abs(longitude) > 180.0)
			throw new IllegalArgumentException(""Can't have lat/lon values out of (-90,90)/(-180/180)"");
		return new GeoHash(latitude, longitude, numberOfBits);
	}",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,fromGeohashString,"	public static GeoHash fromGeohashString(String geohash) {
		double[] latitudeRange = { -90.0, 90.0 };
		double[] longitudeRange = { -180.0, 180.0 };

		boolean isEvenBit = true;
		GeoHash hash = new GeoHash();

		for (int i = 0; i < geohash.length(); i++) {
			int cd = decodeMap.get(geohash.charAt(i));
			for (int j = 0; j < BASE32_BITS; j++) {
				int mask = BITS[j];
				if (isEvenBit) {
					divideRangeDecode(hash, longitudeRange, (cd & mask) != 0);
				} else {
					divideRangeDecode(hash, latitudeRange, (cd & mask) != 0);
				}
				isEvenBit = !isEvenBit;
			}
		}

		double latitude = (latitudeRange[0] + latitudeRange[1]) / 2;
		double longitude = (longitudeRange[0] + longitudeRange[1]) / 2;

		hash.point = new WGS84Point(latitude, longitude);
		setBoundingBox(hash, latitudeRange, longitudeRange);
		hash.bits <<= (64 - hash.significantBits);
		return hash;
	}",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,setBoundingBox,"	private static void setBoundingBox(GeoHash hash, double[] latitudeRange, double[] longitudeRange) {
		hash.boundingBox = new BoundingBox(new WGS84Point(latitudeRange[0], longitudeRange[0]), new WGS84Point(latitudeRange[1],
				longitudeRange[1]));",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,divideRangeEncode,"	private void divideRangeEncode(double value, double[] range) {
		double mid = (range[0] + range[1]) / 2;
		if (value >= mid) {
			addOnBitToEnd();",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,divideRangeDecode,"	private static void divideRangeDecode(GeoHash hash, double[] range, boolean b) {
		double mid = (range[0] + range[1]) / 2;
		if (b) {
			hash.addOnBitToEnd();",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,getAdjacent,"	public GeoHash[] getAdjacent() {
		GeoHash northern = getNorthernNeighbour();
		GeoHash eastern = getEasternNeighbour();
		GeoHash southern = getSouthernNeighbour();
		GeoHash western = getWesternNeighbour();
		return new GeoHash[] { northern, northern.getEasternNeighbour(), eastern, southern.getEasternNeighbour(), southern,
				southern.getWesternNeighbour(), western, northern.getWesternNeighbour() };",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,significantBits,"	public int significantBits() {
		return (int) significantBits;
	}",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,toBase32,"	public String toBase32() {
		StringBuilder buf = new StringBuilder();

		long firstFiveBitsMask = 0xf800000000000000l;
		long bitsCopy = bits;
		int partialChunks = (int) Math.ceil(((double) significantBits / 5));

		for (int i = 0; i < partialChunks; i++) {
			int pointer = (int) ((bitsCopy & firstFiveBitsMask) >>> 59);
			buf.append(base32[pointer]);
			bitsCopy <<= 5;
		}
		return buf.toString();
	}",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,within,"	public boolean within(GeoHash boundingBox) {
		return (bits & boundingBox.mask()) == boundingBox.bits;
	}",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,contains,"	public boolean contains(WGS84Point point) {
		return boundingBox.contains(point);
	}",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,getPoint,"	public WGS84Point getPoint() {
		return point;
	}",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,getBoundingBoxCenterPoint,"	public WGS84Point getBoundingBoxCenterPoint() {
		return boundingBox.getCenterPoint();
	}",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,getBoundingBox,"	public BoundingBox getBoundingBox() {
		return boundingBox;
	}",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
3a2ca1f94a5cbb3b55de6dc14b20f966874789a2,GeoHash.java,enclosesCircleAroundPoint,"	public boolean enclosesCircleAroundPoint(WGS84Point point, double radius) {
		return false;
	}",https://www.github.com/kungfoo/geohash-java/commit/3a2ca1f94a5cbb3b55de6dc14b20f966874789a2
